x,y,pixel_x,pixel_y
440.96177558569667,0.23406593406593407,266.0,1042.5
441.2577065351418,0.2358974358974359,267.0,1040.0
441.55363748458694,0.23736263736263735,268.0,1038.0
441.84956843403205,0.2391941391941392,269.0,1035.5
442.14549938347716,0.24065934065934066,270.0,1033.5
442.4414303329223,0.2424908424908425,271.0,1031.0
442.73736128236743,0.24432234432234431,272.0,1028.5
443.0332922318126,0.24578754578754577,273.0,1026.5
443.3292231812577,0.24761904761904763,274.0,1024.0
443.62515413070287,0.24945054945054945,275.0,1021.5
443.921085080148,0.2509157509157509,276.0,1019.5
444.2170160295931,0.25274725274725274,277.0,1017.0
444.51294697903825,0.2542124542124542,278.0,1015.0
444.80887792848335,0.2564102564102564,279.0,1012.0
445.10480887792846,0.2575091575091575,280.0,1010.5
445.4007398273736,0.25970695970695973,281.0,1007.5
445.69667077681873,0.2608058608058608,282.0,1006.0
445.99260172626384,0.263003663003663,283.0,1003.0
446.288532675709,0.2644688644688645,284.0,1001.0
446.5844636251541,0.26556776556776557,285.0,999.5
446.8803945745993,0.2673992673992674,286.0,997.0
447.1763255240444,0.2692307692307692,287.0,994.5
447.47225647348955,0.2706959706959707,288.0,992.5
447.76818742293466,0.27216117216117214,289.0,990.5
448.06411837237977,0.273992673992674,290.0,988.0
448.36004932182493,0.27582417582417584,291.0,985.5
448.65598027127004,0.2772893772893773,292.0,983.5
448.95191122071515,0.27875457875457876,293.0,981.5
449.2478421701603,0.2802197802197802,294.0,979.5
449.5437731196054,0.28205128205128205,295.0,977.0
449.8397040690505,0.28315018315018314,296.0,975.5
450.1356350184957,0.2846153846153846,297.0,973.5
450.4315659679408,0.28644688644688643,298.0,971.0
450.72749691738596,0.2879120879120879,299.0,969.0
451.02342786683107,0.289010989010989,300.0,967.5
451.31935881627624,0.2904761904761905,301.0,965.5
451.61528976572134,0.29194139194139196,302.0,963.5
451.91122071516645,0.2934065934065934,303.0,961.5
452.2071516646116,0.2948717948717949,304.0,959.5
452.5030826140567,0.295970695970696,305.0,958.0
452.79901356350183,0.29743589743589743,306.0,956.0
453.094944512947,0.2989010989010989,307.0,954.0
453.3908754623921,0.30036630036630035,308.0,952.0
453.6868064118372,0.30146520146520145,309.0,950.5
453.9827373612824,0.3029304029304029,310.0,948.5
454.2786683107275,0.30439560439560437,311.0,946.5
454.57459926017265,0.3054945054945055,312.0,945.0
454.87053020961775,0.306959706959707,313.0,943.0
455.1664611590629,0.30842490842490844,314.0,941.0
455.462392108508,0.30915750915750917,315.0,940.0
455.75832305795313,0.31062271062271063,316.0,938.0
456.0542540073983,0.31135531135531136,317.0,937.0
456.3501849568434,0.31245421245421245,318.0,935.5
456.6461159062885,0.3139194139194139,319.0,933.5
456.9420468557337,0.315018315018315,320.0,932.0
457.2379778051788,0.3161172161172161,321.0,930.5
457.5339087546239,0.3172161172161172,322.0,929.0
457.82983970406906,0.3183150183150183,323.0,927.5
